antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.10244384102690694,0.2031597136509504,0.06936558874352011,0.6771084337349397,3.3328873208508387,1.0,0.04855312733519021,2.4678262599616083,0.7798507608767994,0.29362591431556945,0.5947850883086248,0.5092711062963884
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Activity_group=181-365d', 'Spend_group=20-40'})",0.1969883979264379,0.1083683041224389,0.06961244137250061,0.3533834586466165,3.2609484988096664,1.0,0.04826514275741638,1.3789187854850653,0.8634255776991453,0.2952879581151832,0.2747941281775868,0.4978762395738777
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Discount_group=1-10', 'Satisfaction_group=1-2 low'})",0.2567267341397186,0.06665020982473463,0.0550481362626512,0.21442307692307694,3.217140313390314,1.0,0.037937245564620095,1.1881074440419535,0.9272026485844879,0.20515179392824287,0.15832528024739081,0.5201745014245014
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.11108368304122439,0.2031597136509504,0.07232782029128611,0.6511111111111112,3.20492237073039,1.0,0.04976009105333803,2.2839371264781683,0.773953575656364,0.2989795918367347,0.5621595759328102,0.5035628459565277
"frozenset({'Satisfaction_group=1-2 low', 'Subscription_group=37m+'})","frozenset({'Churned=1', 'Spend_group=40-60'})",0.07208096766230561,0.22907923969390273,0.052332757343865714,0.726027397260274,3.1693286490316486,1.0,0.03582050407538395,2.8138607751172553,0.7376460017969452,0.21031746031746032,0.6446163901061063,0.47723783656117147
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.13033818810170328,0.2031597136509504,0.08294248333744754,0.6363636363636364,3.132331823704849,1.0,0.05646301436492179,2.1913107874598863,0.782774421150805,0.3310344827586206,0.5436521347302016,0.5223130453993151
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Subscription_group=<=12m'})",0.2567267341397186,0.09256973586768699,0.0725746729202666,0.28269230769230774,3.05383076923077,1.0,0.04880954695077895,1.2650502341790961,0.9048387206094659,0.2622658340767172,0.20951755670879724,0.5333461538461539
"frozenset({'Discount_group=11-20', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.1449024932115527,0.1969883979264379,0.08294248333744754,0.5724020442930152,2.9057652649511336,1.0,0.05439837334415723,1.8779594040525132,0.766996247113164,0.32030505243088647,0.4675071261699984,0.4967273379359813
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Male'})",0.2567267341397186,0.09454455689953098,0.06862503085657862,0.2673076923076923,2.827319742920265,1.0,0.04435291553307523,1.2357922058064144,0.869543090204024,0.24279475982532747,0.19080247043033302,0.49657812813818036
"frozenset({'Spend_group=20-40', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.13009133547272278,0.1969883979264379,0.07232782029128611,0.5559772296015181,2.822385660546052,1.0,0.046701336532403666,1.8084919414220821,0.7422501191246375,0.28391472868217055,0.4470531070137565,0.46157257470050844
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Activity_group=181-365d', 'Satisfaction_group=1-2 low'})",0.2567267341397186,0.09849419896321895,0.06961244137250061,0.27115384615384613,2.752993059572007,1.0,0.04432634734096576,1.2368945027417575,0.8566956620052715,0.243733794295592,0.19152361193023842,0.4889603817235396
"frozenset({'Spend_group=20-40', 'Gender=Male'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.1271291039249568,0.1969883979264379,0.06862503085657862,0.5398058252427184,2.7402924787697396,1.0,0.04358207234457775,1.744940823071242,0.7275708844688954,0.2685990338164251,0.4269146627907323,0.444088376280507
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.2567267341397186,0.1969883979264379,0.13799061960009873,0.5375,2.7285870927318294,1.0,0.08741843153702902,1.7362413017806746,0.8523244228526412,0.43706020328381545,0.424043190900707,0.6190006265664161
"frozenset({'Spend_group=20-40', 'Gender=Female'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.12959763021476178,0.1969883979264379,0.06936558874352011,0.5352380952380952,2.7171046664279745,1.0,0.04383635919245127,1.7277913569205738,0.7260563621940118,0.2696737044145873,0.4212264137133488,0.4436842105263158
"frozenset({'Activity_group=181-365d', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.13058504073068378,0.1969883979264379,0.06961244137250061,0.5330812854442344,2.706155748539591,1.0,0.04388870340580457,1.7198102732668594,0.7251682433820242,0.2698564593301435,0.41854051255290303,0.4432323720454254
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Discount_group=1-10'})",0.13799061960009873,0.14959269316218218,0.0550481362626512,0.39892665474060823,2.6667522745118877,1.0,0.034405747845554224,1.4148145372688696,0.7250640798442565,0.23673036093418262,0.2931935786224104,0.3834567267102381
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Female'})",0.2567267341397186,0.10244384102690694,0.06936558874352011,0.2701923076923077,2.637467562557924,1.0,0.04306551600395378,1.2298529714519324,0.8352895846900629,0.23935264054514477,0.18689467504442747,0.4736503707136237
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Subscription_group=13-24m'})",0.2567267341397186,0.0908417674648235,0.06146630461614416,0.23942307692307693,2.635605664715719,1.0,0.03814479433142028,1.195353428364834,0.8349292220359351,0.21484037963761862,0.1634273376636939,0.4580267558528428
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})",0.2567267341397186,0.11108368304122439,0.07232782029128611,0.2817307692307693,2.536202991452992,1.0,0.04380966912790093,1.2375809499827668,0.8149220775246168,0.24477861319966585,0.19197204836263437,0.46642094017094027
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.09454455689953098,0.23599111330535671,0.05603554677857319,0.5926892950391645,2.511489889334367,1.0,0.033723871538891226,1.8757397666926177,0.6646709966900302,0.204136690647482,0.4668770062047351,0.4150684968919672
"frozenset({'Discount_group=1-10', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.11182424092816588,0.1969883979264379,0.0550481362626512,0.4922737306843267,2.498998600253393,1.0,0.03302005819287179,1.581583720605755,0.675361498789811,0.2169260700389105,0.3677223741168791,0.38586117611910575
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Satisfaction_group=1-2 low'})",0.2567267341397186,0.13033818810170328,0.08294248333744754,0.3230769230769231,2.4787587412587415,1.0,0.04948118597240893,1.2847276766679383,0.8026284575603738,0.2727272727272727,0.2216249263084347,0.47972027972027975
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Age_group=46-60'})",0.1969883979264379,0.13009133547272278,0.06270056776104665,0.31829573934837097,2.4467097535109126,1.0,0.03707408400216421,1.2760792542146457,0.7363378686179446,0.23716153127917836,0.21634961410336287,0.40013458694173765
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Gender=Male', 'Tickets_group=1-2'})",0.1969883979264379,0.11651444087879535,0.05603554677857319,0.2844611528822055,2.4414240049275735,1.0,0.03308355373456463,1.2347136185266572,0.7352359259023525,0.21764141898370087,0.1900955938323036,0.38269667813601804
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Region=North'})",0.1969883979264379,0.11305850407306837,0.053567020488768206,0.2719298245614035,2.4052133609132,1.0,0.03129580689945481,1.2182088016345807,0.7275566970439199,0.2088546679499519,0.17912266053388412,0.3728644755994791
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Tickets_group=1-2'})",0.1969883979264379,0.15058010367810418,0.07109355714638362,0.3609022556390978,2.396745963268828,1.0,0.04143102376323696,1.329092308362496,0.7257275335587664,0.2571428571428571,0.2476068112740439,0.4165167015900407
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Tickets_group=1-2'})",0.1969883979264379,0.23599111330535671,0.11108368304122439,0.5639097744360902,2.3895381759838927,1.0,0.06459617170632569,1.751951412592889,0.7241602623219593,0.3450920245398773,0.42920791477886966,0.51731053575361
frozenset({'Subscription_group=37m+'}),"frozenset({'Churned=1', 'Spend_group=40-60', 'Satisfaction_group=1-2 low'})",0.3791656381140459,0.05875092569735868,0.052332757343865714,0.13802083333333334,2.3492537640056024,1.0,0.030056425112035812,1.0919626723027622,0.9250984658089201,0.1357234314980794,0.08421778018183408,0.5143885679271708
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Gender=Female'})",0.09849419896321895,0.22463589237225376,0.05183905208590472,0.5263157894736843,2.3429728166570274,1.0,0.029713719808311716,1.6368797827696868,0.6358159912376781,0.1910828025477707,0.38908158648770935,0.37854251012145756
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Gender=Female', 'Tickets_group=1-2'})",0.1969883979264379,0.11947667242656135,0.0550481362626512,0.2794486215538847,2.338938772551213,1.0,0.03151261797176105,1.222013244180181,0.7128859321302584,0.21057601510859303,0.18167826350288394,0.3700962116033886
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Payment_Method=Debit Card'})",0.1969883979264379,0.15058010367810418,0.06887188348555912,0.34962406015037595,2.321847651916677,1.0,0.03920935010241246,1.3060444648648804,0.7089667436840766,0.24712134632418065,0.23432928441417405,0.40350055466535184
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Gender=Female'})",0.1969883979264379,0.22463589237225376,0.10244384102690694,0.5200501253132832,2.315080283125396,1.0,0.05819317647172094,1.6155105950050692,0.7073989162922826,0.32095901005413774,0.381000655092044,0.48804704067861965
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.13033818810170328,0.23599111330535671,0.07109355714638362,0.5454545454545455,2.3113351084062383,1.0,0.04033490303005966,1.6808195507282155,0.6523796007190842,0.2408026755852843,0.405052136877662,0.4233548877900343
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.09849419896321895,0.29893853369538387,0.06739076771167613,0.6842105263157895,2.2888000347690034,1.0,0.03794705629611005,2.2200279766312847,0.6246103294296065,0.20418848167539266,0.5495552260934025,0.45482202616367506
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Gender=Female'})",0.1969883979264379,0.1468773142433967,0.06615650456677363,0.3358395989974937,2.286531454687138,1.0,0.03722337774222893,1.2845130249693764,0.700682722263261,0.2382222222222222,0.2214948540332312,0.3931298835323603
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.10244384102690694,0.23599111330535671,0.0550481362626512,0.5373493975903614,2.276989968241165,1.0,0.03087230016743445,1.6513733748868589,0.6248341201833187,0.19425087108013936,0.39444342799307075,0.3853064979583606
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.09454455689953098,0.29893853369538387,0.06418168353492965,0.6788511749347258,2.2708720971598466,1.0,0.035918672326504066,2.18298001296478,0.6180762939350726,0.1949025487256372,0.5419106019931599,0.4467748855681061
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=1-10'})",0.1969883979264379,0.14959269316218218,0.06665020982473463,0.3383458646616541,2.26178068934713,1.0,0.03718218485721516,1.285274679652611,0.6947228199610616,0.23809523809523805,0.22195619673276076,0.39194520955854983
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Gender=Female'})",0.13033818810170328,0.22463589237225376,0.06615650456677363,0.5075757575757576,2.2595487845487847,1.0,0.036877869372364855,1.5745855724132691,0.640977626768231,0.22905982905982902,0.36491225531340143,0.40104062604062607
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Gender=Male'})",0.11108368304122439,0.22389533448531226,0.05603554677857319,0.5044444444444445,2.2530368736983952,1.0,0.031164428408197848,1.5661304909489215,0.6256546456136144,0.2008849557522124,0.36148360192253326,0.37736003920127403
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Gender=Female'})",0.13799061960009873,0.22463589237225376,0.06936558874352011,0.5026833631484794,2.237769564960978,1.0,0.038367942770651725,1.5590954538270148,0.64167104882334,0.2365319865319865,0.3586024527585132,0.40573728596984404
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.09849419896321895,0.23599111330535671,0.05183905208590472,0.5263157894736843,2.2302356309183002,1.0,0.028595296418455367,1.6129076496886916,0.6118838992332969,0.1834061135371179,0.38000170053566884,0.37299053072010574
frozenset({'Satisfaction_group=1-2 low'}),frozenset({'Churned=1'}),0.1969883979264379,0.448531226857566,0.1969883979264379,1.0,2.229499174463401,1.0,0.1086329501277863,inf,0.6867506916692284,0.4391854705558613,1.0,0.7195927352779307
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.13799061960009873,0.448531226857566,0.13799061960009873,1.0,2.229499174463401,1.0,0.07609751769603075,inf,0.6397479954180986,0.3076499724821134,1.0,0.6538249862410567
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})",frozenset({'Churned=1'}),0.13033818810170328,0.448531226857566,0.13033818810170328,1.0,2.229499174463401,1.0,0.07187744068605409,inf,0.6341186488787965,0.290588882773803,1.0,0.6452944413869015
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.11108368304122439,0.448531226857566,0.11108368304122439,1.0,2.229499174463401,1.0,0.06125918240288701,inf,0.6203832268814219,0.24766097963676392,1.0,0.623830489818382
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})",frozenset({'Churned=1'}),0.10244384102690694,0.448531226857566,0.10244384102690694,1.0,2.229499174463401,1.0,0.056494579327106914,inf,0.6144114411441144,0.22839845899834899,1.0,0.6141992294991745
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})",frozenset({'Churned=1'}),0.09849419896321895,0.448531226857566,0.09849419896321895,1.0,2.229499174463401,1.0,0.05431647506389315,inf,0.6117196056955093,0.2195927352779307,1.0,0.6097963676389653
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male'})",frozenset({'Churned=1'}),0.09454455689953098,0.448531226857566,0.09454455689953098,1.0,2.229499174463401,1.0,0.05213837080067939,inf,0.609051254089422,0.21078701155751242,1.0,0.6053935057787562
"frozenset({'Discount_group=11-20', 'Spend_group=20-40', 'Satisfaction_group=1-2 low'})",frozenset({'Churned=1'}),0.08294248333744754,0.448531226857566,0.08294248333744754,1.0,2.229499174463401,1.0,0.04574018952748897,inf,0.6013458950201884,0.1849201981287837,1.0,0.5924600990643919
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.07232782029128611,0.448531226857566,0.07232782029128611,1.0,2.229499174463401,1.0,0.03988653432010199,inf,0.5944651410324641,0.16125481563015961,1.0,0.5806274078150798
"frozenset({'Satisfaction_group=1-2 low', 'Subscription_group=37m+'})",frozenset({'Churned=1'}),0.07208096766230561,0.448531226857566,0.07208096766230561,1.0,2.229499174463401,1.0,0.03975040280365113,inf,0.5943069965416334,0.1607044578976335,1.0,0.5803522289488168
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.07109355714638362,0.448531226857566,0.07109355714638362,1.0,2.229499174463401,1.0,0.03920587673784769,inf,0.5936752591017805,0.1585030269675289,1.0,0.5792515134837645
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.06961244137250061,0.448531226857566,0.06961244137250061,1.0,2.229499174463401,1.0,0.038389087639142526,inf,0.592730167153091,0.15520088057237202,1.0,0.5776004402861861
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Gender=Female'})",frozenset({'Churned=1'}),0.06936558874352011,0.448531226857566,0.06936558874352011,1.0,2.229499174463401,1.0,0.03825295612269167,inf,0.5925729442970823,0.1546505228398459,1.0,0.5773252614199229
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=Debit Card'})",frozenset({'Churned=1'}),0.06887188348555912,0.448531226857566,0.06887188348555912,1.0,2.229499174463401,1.0,0.03798069308978995,inf,0.5922587486744433,0.1535498073747936,1.0,0.5767749036873968
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Gender=Male'})",frozenset({'Churned=1'}),0.06862503085657862,0.448531226857566,0.06862503085657862,1.0,2.229499174463401,1.0,0.03784456157333908,inf,0.592101775775245,0.15299944964226747,1.0,0.5764997248211338
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Discount_group=11-20'})",frozenset({'Churned=1'}),0.06739076771167613,0.448531226857566,0.06739076771167613,1.0,2.229499174463401,1.0,0.03716390399108478,inf,0.5913181577554262,0.15024766097963677,1.0,0.5751238304898184
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=1-10'})",frozenset({'Churned=1'}),0.06665020982473463,0.448531226857566,0.06665020982473463,1.0,2.229499174463401,1.0,0.036755509441732205,inf,0.5908489817508595,0.14859658778205834,1.0,0.5742982938910292
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Female'})",frozenset({'Churned=1'}),0.06615650456677363,0.448531226857566,0.06615650456677363,1.0,2.229499174463401,1.0,0.03648324640883049,inf,0.5905366111551679,0.14749587231700606,1.0,0.5737479361585031
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=PayPal'})",frozenset({'Churned=1'}),0.06442853616391014,0.448531226857566,0.06442853616391014,1.0,2.229499174463401,1.0,0.03553032579367447,inf,0.5894459102902375,0.14364336818932305,1.0,0.5718216840946615
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Male'})",frozenset({'Churned=1'}),0.06418168353492965,0.448531226857566,0.06418168353492965,1.0,2.229499174463401,1.0,0.03539419427722361,inf,0.5892904246900554,0.14309301045679693,1.0,0.5715465052283984
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=Credit Card'})",frozenset({'Churned=1'}),0.06368797827696865,0.448531226857566,0.06368797827696865,1.0,2.229499174463401,1.0,0.03512193124432189,inf,0.5889796994463485,0.14199229499174462,1.0,0.5709961474958724
"frozenset({'Satisfaction_group=1-2 low', 'Age_group=46-60'})",frozenset({'Churned=1'}),0.06270056776104665,0.448531226857566,0.06270056776104665,1.0,2.229499174463401,1.0,0.03457740517851845,inf,0.5883592309718199,0.13979086406164007,1.0,0.56989543203082
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=40-60'})",frozenset({'Churned=1'}),0.05875092569735868,0.448531226857566,0.05875092569735868,1.0,2.229499174463401,1.0,0.032399300915304685,inf,0.5858903750327825,0.1309851403412218,1.0,0.5654925701706109
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.05603554677857319,0.448531226857566,0.05603554677857319,1.0,2.229499174463401,1.0,0.030901854234345227,inf,0.5842050209205021,0.12493120528343424,1.0,0.5624656026417171
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=3-5'})",frozenset({'Churned=1'}),0.05578869414959269,0.448531226857566,0.05578869414959269,1.0,2.229499174463401,1.0,0.030765722717894364,inf,0.5840522875816992,0.12438084755090809,1.0,0.562190423775454
"frozenset({'Satisfaction_group=1-2 low', 'Age_group=31-45'})",frozenset({'Churned=1'}),0.0550481362626512,0.448531226857566,0.0550481362626512,1.0,2.229499174463401,1.0,0.030357328168541788,inf,0.5835945663531871,0.12272977435332967,1.0,0.5613648871766649
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=1-10', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.0550481362626512,0.448531226857566,0.0550481362626512,1.0,2.229499174463401,1.0,0.030357328168541788,inf,0.5835945663531871,0.12272977435332967,1.0,0.5613648871766649
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.0550481362626512,0.448531226857566,0.0550481362626512,1.0,2.229499174463401,1.0,0.030357328168541788,inf,0.5835945663531871,0.12272977435332967,1.0,0.5613648871766649
"frozenset({'Satisfaction_group=1-2 low', 'Region=North'})",frozenset({'Churned=1'}),0.053567020488768206,0.448531226857566,0.053567020488768206,1.0,2.229499174463401,1.0,0.029540539069836627,inf,0.5826812728221179,0.11942762795817281,1.0,0.5597138139790864
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=40-60', 'Subscription_group=37m+'})",frozenset({'Churned=1'}),0.052332757343865714,0.448531226857566,0.052332757343865714,1.0,2.229499174463401,1.0,0.028859881487582326,inf,0.5819223756186507,0.11667583929554211,1.0,0.558337919647771
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Gender=Female'})",frozenset({'Churned=1'}),0.05183905208590472,0.448531226857566,0.05183905208590472,1.0,2.229499174463401,1.0,0.028587618454680608,inf,0.5816193699557407,0.11557512383048983,1.0,0.5577875619152449
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.05183905208590472,0.448531226857566,0.05183905208590472,1.0,2.229499174463401,1.0,0.028587618454680608,inf,0.5816193699557407,0.11557512383048983,1.0,0.5577875619152449
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Gender=Male'})",0.13799061960009873,0.22389533448531226,0.06862503085657862,0.49731663685152055,2.2212014287602093,1.0,0.037729574925379025,1.5439235160950546,0.6378041896379804,0.23400673400673397,0.35229952159208333,0.40191079913138317
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.13799061960009873,0.23599111330535671,0.07232782029128611,0.524150268336315,2.221059348358171,1.0,0.03976326034616283,1.605567547602653,0.6377707798224318,0.2397708674304419,0.3771672817545757,0.41531781199242523
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Payment_Method=Credit Card'})",0.1969883979264379,0.1458899037274747,0.06368797827696865,0.3233082706766917,2.216111344350724,1.0,0.034949359868051144,1.2621849200471762,0.6833763466996475,0.22811671087533153,0.20772306488765263,0.3799282470134727
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20'})",0.1969883979264379,0.29893853369538387,0.13033818810170328,0.6616541353383458,2.213345088567827,1.0,0.07145076527057113,2.0720261115225322,0.6826740351563592,0.3565158676569885,0.5173805993857883,0.548828719196836
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Gender=Female'})",0.11108368304122439,0.22463589237225376,0.0550481362626512,0.4955555555555556,2.206039072039072,1.0,0.030094753994689166,1.5370654115968536,0.6150172535531361,0.19613016710642042,0.3494096006225902,0.3703052503052503
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Gender=Male'})",0.13033818810170328,0.22389533448531226,0.06418168353492965,0.49242424242424243,2.1993501720624105,1.0,0.03499957131368924,1.5290420275811758,0.627048625515841,0.22127659574468084,0.34599573984115967,0.3895417794260132
