support,itemsets,length
0.24611207109355715,frozenset({'Region=North'}),1
0.24068131325598618,frozenset({'Region=East'}),1
0.23599111330535671,"frozenset({'Churned=1', 'Tickets_group=1-2'})",2
0.23105406072574672,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.22907923969390273,"frozenset({'Churned=1', 'Spend_group=40-60'})",2
0.22562330288817575,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.22562330288817575,"frozenset({'Payment_Method=Debit Card', 'Spend_group=40-60'})",2
0.22463589237225376,"frozenset({'Gender=Female', 'Churned=1'})",2
0.22438903974327326,"frozenset({'Discount_group=11-20', 'Payment_Method=Debit Card'})",2
0.22389533448531226,"frozenset({'Gender=Male', 'Churned=1'})",2
0.22364848185633177,"frozenset({'Payment_Method=PayPal', 'Spend_group=40-60'})",2
0.22241421871142927,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.22192051345346828,"frozenset({'Activity_group=181-365d', 'Churned=0'})",2
0.2201925450506048,"frozenset({'Gender=Female', 'Churned=0', 'Spend_group=40-60'})",3
0.2194519871636633,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20'})",2
0.21599605035793631,"frozenset({'Payment_Method=Credit Card', 'Discount_group=11-20'})",2
0.21377437669711183,"frozenset({'Subscription_group=37m+', 'Tickets_group=1-2'})",2
0.21352752406813133,"frozenset({'Discount_group=1-10', 'Spend_group=40-60'})",2
0.21229326092322884,"frozenset({'Gender=Male', 'Churned=0', 'Spend_group=40-60'})",3
0.21229326092322884,"frozenset({'Payment_Method=Credit Card', 'Spend_group=40-60'})",2
0.21130585040730684,"frozenset({'Discount_group=11-20', 'Churned=0', 'Tickets_group=1-2'})",3
0.21056529252036535,frozenset({'Subscription_group=13-24m'}),1
0.21031843989138485,"frozenset({'Subscription_group=37m+', 'Churned=0'})",2
0.20784991360157987,frozenset({'Subscription_group=<=12m'}),1
0.2031597136509504,"frozenset({'Churned=1', 'Spend_group=20-40'})",2
0.20241915576400887,frozenset({'Subscription_group=25-36m'}),1
0.1994569242162429,"frozenset({'Discount_group=11-20', 'Tickets_group=3-5'})",2
0.1969883979264379,"frozenset({'Gender=Female', 'Tickets_group=1-2', 'Spend_group=40-60'})",3
0.19550728215255492,"frozenset({'Activity_group=181-365d', 'Tickets_group=1-2', 'Spend_group=40-60'})",3
0.19451987163663292,"frozenset({'Gender=Female', 'Subscription_group=37m+'})",2
0.19353246112071093,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1'})",3
0.19057022957294495,"frozenset({'Churned=0', 'Discount_group=1-10'})",2
0.18982967168600345,"frozenset({'Discount_group=1-10', 'Tickets_group=1-2'})",2
0.18859540854110096,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+'})",2
0.18810170328313996,"frozenset({'Churned=0', 'Payment_Method=Debit Card'})",2
0.18810170328313996,"frozenset({'Payment_Method=Credit Card', 'Tickets_group=1-2'})",2
0.18612688225129598,"frozenset({'Tickets_group=3-5', 'Spend_group=40-60'})",2
0.18513947173537398,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.184645766477413,"frozenset({'Gender=Male', 'Subscription_group=37m+'})",2
0.1843989138484325,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.183658355961491,"frozenset({'Payment_Method=PayPal', 'Tickets_group=1-2'})",2
0.182670945445569,"frozenset({'Payment_Method=PayPal', 'Churned=0'})",2
0.182177240187608,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=0'})",3
0.181683534929647,"frozenset({'Discount_group=11-20', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.180696124413725,"frozenset({'Payment_Method=Credit Card', 'Churned=0'})",2
0.17995556652678352,"frozenset({'Payment_Method=Debit Card', 'Tickets_group=1-2'})",2
0.17872130338188102,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=0'})",3
0.17872130338188102,"frozenset({'Gender=Male', 'Tickets_group=1-2', 'Spend_group=40-60'})",3
0.17748704023697853,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.17748704023697853,"frozenset({'Region=West', 'Spend_group=40-60'})",2
0.17575907183411504,"frozenset({'Gender=Female', 'Discount_group=1-10'})",2
0.17501851394717355,"frozenset({'Activity_group=181-365d', 'Churned=0', 'Spend_group=40-60'})",3
0.17403110343125155,"frozenset({'Region=West', 'Discount_group=11-20'})",2
0.17403110343125155,"frozenset({'Gender=Male', 'Payment_Method=Debit Card'})",2
0.17254998765736856,"frozenset({'Gender=Female', 'Payment_Method=PayPal'})",2
0.17008146136756355,"frozenset({'Activity_group=181-365d', 'Gender=Female', 'Spend_group=40-60'})",3
0.16983460873858305,"frozenset({'Activity_group=181-365d', 'Payment_Method=PayPal'})",2
0.16934090348062206,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Male'})",3
0.16934090348062206,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card'})",2
0.16884719822266106,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Female'})",3
0.16884719822266106,"frozenset({'Churned=1', 'Subscription_group=37m+'})",2
0.16835349296470006,"frozenset({'Tickets_group=1-2', 'Discount_group=11-20', 'Churned=0', 'Spend_group=40-60'})",4
0.16835349296470006,"frozenset({'Activity_group=181-365d', 'Discount_group=1-10'})",2
0.16761293507775857,"frozenset({'Gender=Female', 'Payment_Method=Credit Card'})",2
0.16736608244877807,"frozenset({'Activity_group=181-365d', 'Payment_Method=Debit Card'})",2
0.16637867193285608,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Spend_group=40-60'})",3
0.16613181930387558,"frozenset({'Region=South', 'Spend_group=40-60'})",2
0.16563811404591458,"frozenset({'Churned=0', 'Activity_group=91-180d'})",2
0.16539126141693408,"frozenset({'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60'})",3
0.16539126141693408,frozenset({'Activity_group=31-90d'}),1
0.1646507035299926,"frozenset({'Gender=Female', 'Payment_Method=Debit Card'})",2
0.1644038509010121,"frozenset({'Gender=Male', 'Discount_group=1-10'})",2
0.1644038509010121,"frozenset({'Discount_group=11-20', 'Region=South'})",2
0.1636632930140706,"frozenset({'Tickets_group=1-2', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.1631695877561096,"frozenset({'Spend_group=40-60', 'Activity_group=91-180d'})",2
0.1624290298691681,"frozenset({'Gender=Female', 'Churned=0', 'Tickets_group=1-2'})",3
0.1621821772401876,"frozenset({'Gender=Male', 'Payment_Method=PayPal'})",2
0.1619353246112071,"frozenset({'Discount_group=11-20', 'Activity_group=91-180d'})",2
0.1614416193532461,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=40-60'})",3
0.1614416193532461,"frozenset({'Region=North', 'Discount_group=11-20'})",2
0.1609479140952851,"frozenset({'Region=East', 'Spend_group=40-60'})",2
0.15996050357936312,"frozenset({'Discount_group=11-20', 'Region=East'})",2
0.15946679832140212,"frozenset({'Tickets_group=3-5', 'Churned=0'})",2
0.15897309306344112,"frozenset({'Gender=Male', 'Payment_Method=Credit Card'})",2
0.15699827203159714,"frozenset({'Region=North', 'Spend_group=40-60'})",2
0.15354233522587016,"frozenset({'Discount_group=11-20', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.15329548259688966,"frozenset({'Gender=Male', 'Churned=0', 'Tickets_group=1-2'})",3
0.15329548259688966,"frozenset({'Gender=Male', 'Tickets_group=3-5'})",2
0.15206121945198717,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=1'})",3
0.15206121945198717,"frozenset({'Payment_Method=PayPal', 'Churned=1'})",2
0.15132066156504567,"frozenset({'Activity_group=181-365d', 'Tickets_group=3-5'})",2
0.15058010367810418,"frozenset({'Discount_group=11-20', 'Churned=1', 'Tickets_group=1-2'})",3
0.15058010367810418,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.15058010367810418,"frozenset({'Churned=1', 'Payment_Method=Debit Card'})",2
0.14983954579116268,"frozenset({'Churned=0', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.14983954579116268,"frozenset({'Subscription_group=37m+', 'Churned=0', 'Spend_group=40-60'})",3
0.14959269316218218,"frozenset({'Churned=1', 'Discount_group=1-10'})",2
0.14934584053320168,"frozenset({'Churned=0', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.1486052826462602,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Tickets_group=1-2'})",3
0.1486052826462602,"frozenset({'Gender=Female', 'Tickets_group=3-5'})",2
0.1478647247593187,"frozenset({'Subscription_group=25-36m', 'Spend_group=40-60'})",2
0.1468773142433967,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=1'})",3
0.1466304616144162,"frozenset({'Region=West', 'Tickets_group=1-2'})",2
0.1458899037274747,"frozenset({'Region=West', 'Churned=0'})",2
0.1458899037274747,"frozenset({'Payment_Method=Credit Card', 'Churned=1'})",2
0.1451493458405332,"frozenset({'Gender=Female', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.1449024932115527,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Gender=Male'})",3
0.1449024932115527,"frozenset({'Discount_group=11-20', 'Spend_group=20-40'})",2
0.14465564058257221,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=0'})",3
0.14391508269563072,"frozenset({'Payment_Method=Credit Card', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.14366823006665022,"frozenset({'Activity_group=181-365d', 'Gender=Female', 'Tickets_group=1-2'})",3
0.14317452480868922,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=0', 'Spend_group=40-60'})",4
0.14317452480868922,"frozenset({'Payment_Method=PayPal', 'Churned=0', 'Spend_group=40-60'})",3
0.14243396692174773,"frozenset({'Churned=1', 'Tickets_group=3-5'})",2
0.14119970377684524,"frozenset({'Discount_group=11-20', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.13996544063194272,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.13996544063194272,"frozenset({'Payment_Method=Credit Card', 'Churned=0', 'Spend_group=40-60'})",3
0.13971858800296222,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Gender=Female'})",3
0.13971858800296222,"frozenset({'Discount_group=11-20', 'Subscription_group=<=12m'})",2
0.13947173537398172,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=0', 'Spend_group=40-60'})",4
0.13947173537398172,"frozenset({'Discount_group=11-20', 'Subscription_group=13-24m'})",2
0.13922488274500122,"frozenset({'Tickets_group=1-2', 'Activity_group=91-180d'})",2
0.13774376697111823,"frozenset({'Subscription_group=37m+', 'Churned=0', 'Discount_group=11-20'})",3
0.13700320908417674,"frozenset({'Activity_group=181-365d', 'Region=West'})",2
0.13675635645519624,"frozenset({'Region=East', 'Churned=0'})",2
0.13626265119723524,"frozenset({'Region=South', 'Tickets_group=1-2'})",2
0.13601579856825474,"frozenset({'Gender=Male', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.13576894593927424,"frozenset({'Churned=0', 'Region=South'})",2
0.13478153542335225,"frozenset({'Activity_group=181-365d', 'Tickets_group=1-2', 'Discount_group=11-20', 'Spend_group=40-60'})",4
0.13478153542335225,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Tickets_group=1-2'})",3
0.13478153542335225,"frozenset({'Region=East', 'Tickets_group=1-2'})",2
0.13404097753641075,"frozenset({'Region=North', 'Tickets_group=1-2'})",2
0.13354727227844976,"frozenset({'Gender=Female', 'Tickets_group=1-2', 'Discount_group=11-20', 'Spend_group=40-60'})",4
0.13305356702048876,"frozenset({'Region=North', 'Churned=0'})",2
0.13305356702048876,"frozenset({'Gender=Female', 'Region=West'})",2
0.13280671439150826,"frozenset({'Subscription_group=13-24m', 'Spend_group=40-60'})",2
0.13181930387558627,"frozenset({'Discount_group=11-20', 'Subscription_group=25-36m'})",2
0.13132559861762527,"frozenset({'Churned=1', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.13107874598864477,"frozenset({'Gender=Female', 'Tickets_group=1-2', 'Churned=0', 'Spend_group=40-60'})",4
0.13083189335966428,"frozenset({'Gender=Male', 'Region=West'})",2
0.13058504073068378,"frozenset({'Activity_group=181-365d', 'Spend_group=20-40'})",2
0.13058504073068378,"frozenset({'Gender=Female', 'Region=North'})",2
0.13058504073068378,"frozenset({'Subscription_group=37m+', 'Payment_Method=Debit Card'})",2
0.13033818810170328,"frozenset({'Subscription_group=37m+', 'Discount_group=1-10'})",2
0.13009133547272278,"frozenset({'Churned=0', 'Spend_group=40-60', 'Activity_group=91-180d'})",3
0.13009133547272278,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.13009133547272278,"frozenset({'Activity_group=181-365d', 'Region=South'})",2
0.13009133547272278,"frozenset({'Spend_group=20-40', 'Tickets_group=1-2'})",2
0.12984448284374228,"frozenset({'Activity_group=181-365d', 'Churned=0', 'Tickets_group=1-2'})",3
0.12959763021476178,"frozenset({'Gender=Female', 'Spend_group=20-40'})",2
0.1281165144408788,"frozenset({'Gender=Female', 'Activity_group=91-180d'})",2
0.1276228091829178,"frozenset({'Payment_Method=PayPal', 'Subscription_group=37m+'})",2
0.1273759565539373,"frozenset({'Payment_Method=PayPal', 'Tickets_group=1-2', 'Spend_group=40-60'})",3
0.1271291039249568,"frozenset({'Gender=Male', 'Spend_group=20-40'})",2
0.1263885460380153,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.1261416934090348,"frozenset({'Discount_group=11-20', 'Churned=0', 'Payment_Method=Debit Card'})",3
0.1256479881510738,"frozenset({'Payment_Method=Debit Card', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.1256479881510738,frozenset({'Tickets_group=0'}),1
0.12490743026413231,"frozenset({'Tickets_group=1-2', 'Churned=1', 'Spend_group=40-60'})",3
0.12490743026413231,"frozenset({'Gender=Female', 'Region=South'})",2
0.12441372500617132,"frozenset({'Discount_group=11-20', 'Tickets_group=3-5', 'Spend_group=40-60'})",3
0.12441372500617132,"frozenset({'Gender=Male', 'Region=East'})",2
0.12441372500617132,"frozenset({'Gender=Male', 'Region=South'})",2
0.12392001974821032,"frozenset({'Payment_Method=Credit Card', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.12317946186126882,"frozenset({'Subscription_group=37m+', 'Churned=0', 'Tickets_group=1-2'})",3
0.12293260923228833,"frozenset({'Activity_group=181-365d', 'Region=North'})",2
0.12268575660330783,"frozenset({'Payment_Method=Credit Card', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.12194519871636633,"frozenset({'Tickets_group=3-5', 'Churned=0', 'Spend_group=40-60'})",3
0.12169834608738583,"frozenset({'Gender=Male', 'Tickets_group=1-2', 'Discount_group=11-20', 'Spend_group=40-60'})",4
0.12095778820044434,"frozenset({'Payment_Method=Credit Card', 'Subscription_group=37m+'})",2
0.12046408294248334,"frozenset({'Tickets_group=1-2', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.12046408294248334,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.11997037768452234,"frozenset({'Discount_group=11-20', 'Churned=1', 'Spend_group=20-40'})",3
0.11972352505554185,"frozenset({'Gender=Male', 'Tickets_group=1-2', 'Churned=0', 'Spend_group=40-60'})",4
0.11972352505554185,"frozenset({'Region=West', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.11972352505554185,"frozenset({'Churned=0', 'Subscription_group=13-24m'})",2
0.11947667242656135,"frozenset({'Gender=Female', 'Churned=1', 'Tickets_group=1-2'})",3
0.11947667242656135,"frozenset({'Gender=Male', 'Activity_group=91-180d'})",2
0.11922981979758085,"frozenset({'Gender=Male', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.11873611453961985,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.11824240928165886,"frozenset({'Subscription_group=<=12m', 'Tickets_group=1-2'})",2
0.11799555665267836,"frozenset({'Region=West', 'Churned=1'})",2
0.11750185139471736,"frozenset({'Payment_Method=Credit Card', 'Churned=0', 'Discount_group=11-20'})",3
0.11750185139471736,"frozenset({'Discount_group=11-20', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.11725499876573686,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Churned=0'})",3
0.11725499876573686,"frozenset({'Gender=Female', 'Payment_Method=PayPal', 'Spend_group=40-60'})",3
0.11676129350777585,"frozenset({'Activity_group=181-365d', 'Payment_Method=PayPal', 'Spend_group=40-60'})",3
0.11651444087879535,"frozenset({'Gender=Male', 'Churned=1', 'Tickets_group=1-2'})",3
0.11651444087879535,"frozenset({'Activity_group=181-365d', 'Region=East'})",2
0.11626758824981485,"frozenset({'Gender=Female', 'Region=East'})",2
0.11602073562083436,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60'})",4
0.11602073562083436,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Female', 'Spend_group=40-60'})",4
0.11602073562083436,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.11577388299185386,"frozenset({'Subscription_group=13-24m', 'Tickets_group=1-2'})",2
0.11552703036287336,"frozenset({'Activity_group=181-365d', 'Churned=0', 'Gender=Female'})",3
0.11552703036287336,"frozenset({'Gender=Male', 'Region=North'})",2
0.11528017773389286,"frozenset({'Subscription_group=<=12m', 'Churned=0'})",2
0.11528017773389286,"frozenset({'Payment_Method=PayPal', 'Discount_group=1-10'})",2
0.11503332510491236,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=0', 'Spend_group=40-60'})",4
0.11503332510491236,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Male', 'Spend_group=40-60'})",4
0.11478647247593186,"frozenset({'Gender=Female', 'Churned=1', 'Spend_group=40-60'})",3
0.11478647247593186,"frozenset({'Discount_group=11-20', 'Region=South', 'Spend_group=40-60'})",3
0.11429276721797087,"frozenset({'Gender=Male', 'Churned=1', 'Spend_group=40-60'})",3
0.11429276721797087,"frozenset({'Discount_group=1-10', 'Payment_Method=Debit Card'})",2
0.11379906196000987,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.11379906196000987,"frozenset({'Region=West', 'Churned=0', 'Spend_group=40-60'})",3
0.11355220933102937,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Discount_group=11-20'})",3
0.11355220933102937,"frozenset({'Churned=1', 'Region=South'})",2
0.11305850407306837,"frozenset({'Region=North', 'Churned=1'})",2
0.11207109355714638,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.11182424092816588,"frozenset({'Gender=Female', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.11182424092816588,"frozenset({'Spend_group=20-40', 'Discount_group=1-10'})",2
0.11133053567020489,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Spend_group=40-60'})",3
0.11108368304122439,"frozenset({'Discount_group=11-20', 'Churned=1', 'Subscription_group=37m+'})",3
0.11083683041224389,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.11058997778326339,"frozenset({'Activity_group=181-365d', 'Subscription_group=<=12m'})",2
0.11058997778326339,"frozenset({'Payment_Method=Credit Card', 'Discount_group=1-10'})",2
0.11034312515428289,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Spend_group=40-60'})",3
0.1098494198963219,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Activity_group=91-180d'})",3
0.1098494198963219,"frozenset({'Tickets_group=3-5', 'Subscription_group=37m+'})",2
0.1096025672673414,"frozenset({'Discount_group=11-20', 'Region=East', 'Spend_group=40-60'})",3
0.1093557146383609,"frozenset({'Activity_group=181-365d', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.1093557146383609,"frozenset({'Gender=Female', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.1093557146383609,"frozenset({'Churned=0', 'Activity_group=31-90d'})",2
0.1091088620093804,"frozenset({'Activity_group=31-90d', 'Spend_group=40-60'})",2
0.1086151567514194,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Discount_group=11-20'})",3
0.1083683041224389,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=20-40'})",3
0.1083683041224389,"frozenset({'Region=East', 'Churned=0', 'Spend_group=40-60'})",3
0.1083683041224389,"frozenset({'Churned=0', 'Region=South', 'Spend_group=40-60'})",3
0.1083683041224389,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.1081214514934584,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Subscription_group=37m+'})",3
0.1081214514934584,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.1081214514934584,"frozenset({'Discount_group=11-20', 'Churned=0', 'Activity_group=91-180d'})",3
0.10787459886447791,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=0', 'Tickets_group=1-2'})",4
0.10787459886447791,"frozenset({'Subscription_group=<=12m', 'Spend_group=20-40'})",2
0.10762774623549741,"frozenset({'Gender=Female', 'Subscription_group=37m+', 'Churned=0'})",3
0.10762774623549741,"frozenset({'Discount_group=11-20', 'Activity_group=31-90d'})",2
0.10738089360651691,"frozenset({'Gender=Male', 'Payment_Method=Credit Card', 'Discount_group=11-20'})",3
0.10738089360651691,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.10713404097753641,"frozenset({'Payment_Method=Credit Card', 'Churned=0', 'Tickets_group=1-2'})",3
0.10664033571957542,"frozenset({'Tickets_group=3-5', 'Payment_Method=Debit Card'})",2
0.10639348309059492,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Churned=0'})",3
0.10639348309059492,"frozenset({'Churned=0', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.10639348309059492,"frozenset({'Gender=Female', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.10639348309059492,"frozenset({'Gender=Male', 'Payment_Method=PayPal', 'Spend_group=40-60'})",3
0.10639348309059492,"frozenset({'Activity_group=181-365d', 'Subscription_group=13-24m'})",2
0.10639348309059492,"frozenset({'Payment_Method=PayPal', 'Tickets_group=3-5'})",2
0.10614663046161442,"frozenset({'Subscription_group=25-36m', 'Churned=0'})",2
0.10614663046161442,"frozenset({'Gender=Female', 'Subscription_group=13-24m'})",2
0.10589977783263392,"frozenset({'Gender=Male', 'Subscription_group=<=12m'})",2
0.10565292520365342,"frozenset({'Tickets_group=1-2', 'Discount_group=11-20', 'Subscription_group=37m+', 'Spend_group=40-60'})",4
0.10540607257467292,"frozenset({'Activity_group=181-365d', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.10540607257467292,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Tickets_group=3-5'})",3
0.10491236731671193,"frozenset({'Activity_group=181-365d', 'Tickets_group=1-2', 'Churned=0', 'Spend_group=40-60'})",4
0.10441866205875093,"frozenset({'Churned=0', 'Discount_group=1-10', 'Tickets_group=1-2'})",3
0.10441866205875093,"frozenset({'Gender=Male', 'Subscription_group=13-24m'})",2
0.10417180942977043,"frozenset({'Gender=Male', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.10392495680078993,"frozenset({'Region=North', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.10392495680078993,"frozenset({'Churned=1', 'Region=East'})",2
0.10392495680078993,"frozenset({'Subscription_group=25-36m', 'Tickets_group=1-2'})",2
0.10367810417180943,"frozenset({'Subscription_group=13-24m', 'Churned=0', 'Spend_group=40-60'})",3
0.10367810417180943,"frozenset({'Region=West', 'Tickets_group=1-2', 'Spend_group=40-60'})",3
0.10343125154282894,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=0', 'Tickets_group=1-2'})",4
0.10269069365588744,"frozenset({'Activity_group=181-365d', 'Tickets_group=1-2', 'Gender=Female', 'Spend_group=40-60'})",4
0.10269069365588744,"frozenset({'Gender=Male', 'Subscription_group=37m+', 'Churned=0'})",3
